	byOTUs	byTaxa
EOK05_S_Wi2019	4.07271076381245	3.3744694533762
EOK10_S_Su2017	3.08184414039263	2.67115795552989
EOK10_S_Su2018	3.2364677574591	2.85589414987282
EOK10_S_Wi2013	3.73480515703761	3.4133488995976
EOK10_S_Wi2015	3.82065963826287	3.30505343337881
EOK10_S_Wi2016	3.39922669639124	3.17523545706372
EOK10_S_Wi2017	3.65867026769402	3.31923414476419
EOK10_S_Wi2018	3.65242518059855	3.34209355954538
EOK10_S_Wi2019	3.48396202595566	3.27736568085449
EOK20_S_Su2017	0.956431637032496	1.25961578186325
EOK20_S_Su2018	0.939420636105718	1.24312192596427
EOK20_S_Wi2015	0.983856348867037	1.31963233478
EOK20_S_Wi2016	0.970769684458864	1.32498398169336
EOK20_S_Wi2017	1.16589248923019	1.40677762888779
EOK20_S_Wi2018	1.2502027027027	1.61130577607446
EOK20_S_Wi2019	1.15994734432235	1.37284347682665
ESVB1_S_Su2018	3.42835195530727	2.99057538422457
ESVB2_S_Su2018	1.47345100202243	1.45157419267849
ESVB3_S_Su2018	1.8182171702064	1.77705532290059
ESVB4_S_Su2018	3.19361540794661	2.55415686816988
ESVB5_S_Su2018	1.91772972972973	1.92502722464219
EU05_S_Wi2013	3.21928696668615	3.17419720049403
EU05_S_Wi2016	3.40783051116941	2.89038164109853
EU05_S_Wi2017	3.60483564645727	3.34113247003941
EU05_S_Wi2018	3.54978614200172	3.17365053434075
EU05_S_Wi2019	3.45646482122262	3.1566872931357
EU08_S_Su2017	3.0631133578768	2.56425526945758
EU08_S_Su2018	2.99148640430893	2.64198869211719
EU08_S_Wi2013	3.51209160794361	3.20839332163813
EU08_S_Wi2015	3.57548567435362	3.34930360251775
EU08_S_Wi2016	3.54274553571428	3.19260195924538
EU08_S_Wi2017	3.40508692852543	3.10521513353116
EU08_S_Wi2018	3.5693224214707	3.20685778861595
EU08_S_Wi2019	3.63224261050347	3.29435916450377
EU10_S_Su2017	3.70457470457472	3.27312882119489
EU10_S_Su2018A	3.8705927300513	3.59308069125051
EU10_S_Wi2013	3.65802575107295	3.12623674911661
EU10_S_Wi2015	3.93894699729698	3.43189028231118
EU10_S_Wi2016	3.61438067102763	3.35655379500791
EU10_S_Wi2017	3.30102645985402	2.9718046371474
EU10_S_Wi2018	3.58646831400236	3.2893180977054
EU10_S_Wi2019	3.78975501113587	3.40047032239417
EUR05_S_Wi2013	3.57737931034483	3.23798582659726
EUR05_S_Wi2015	3.57087860621956	3.19358280733394
EUR05_S_Wi2016	3.47190096804592	2.96685968445787
EUR05_S_Wi2017	3.96570670708601	3.67617884524052
EUR05_S_Wi2018	3.49220132743364	3.24665035345297
EUR05_S_Wi2019	3.23769470404985	2.7402429405269
EUR10_S_Wi2013	1.50132625994696	1.85793799696239
EUR10_S_Wi2015	0.955170434982214	1.19287494806814
EUR10_S_Wi2016	0.956104323715452	1.07389159277285
EUR10_S_Wi2017	1.13715619269878	1.28594629709831
EUR10_S_Wi2018	1.4254503990878	1.58735706232888
EUR10_S_Wi2019	0.927151875232082	1.21141042010526
