"","AMBI","PI","PI5yAvg","piMetals","piHC","piOM","Redox"
"SWARM_16798",0,0,0,0,0,0,0
"SWARM_7968",0,0,0,0,0,0,0
"SWARM_1529",0,57.14,56.07,52.75,61.64,63.67,71.44
"SWARM_4436",0,0,0,0,0,0,0
"SWARM_4437",0,0,0,0,0,0,0
"SWARM_4438",0,0,0,0,0,0,0
"SWARM_14939",0,0,0,0,0,0,0
"SWARM_13467",0,0,0,0,0,0,0
"SWARM_2298",52.68,66.01,70.7,58.33,70.5,58.81,52.48
"SWARM_2299",0,0,0,0,0,0,0
"SWARM_2291",0,0,0,0,0,0,0
"SWARM_2296",47.4,54.52,47.62,45.77,46.07,54.78,57.05
"SWARM_2294",0,0,0,0,0,0,0
"SWARM_3992",0,0,0,0,0,0,0
"SWARM_6837",0,0,0,0,0,0,0
"SWARM_9964",0,0,0,0,0,0,0
"SWARM_9961",0,0,0,0,0,0,0
"SWARM_1585",62.29,40.91,48.82,54.67,50.34,55.81,60.89
"SWARM_1584",0,0,0,50.9,59.08,0,66.93
"SWARM_1583",0,0,0,0,0,0,0
"SWARM_1582",58.56,0,62.75,0,0,71.77,0
"SWARM_1580",0,0,0,0,0,0,0
"SWARM_12510",0,0,0,0,0,0,0
"SWARM_12517",0,0,0,0,0,0,0
"SWARM_6917",0,56.07,0,66.74,55.33,70.06,64.75
"SWARM_6916",0,0,0,0,0,0,0
"SWARM_154",78.98,82.56,87.91,0,76.23,78.32,86.03
"SWARM_10173",0,0,0,0,0,0,0
"SWARM_16341",0,0,0,0,0,0,0
"SWARM_9510",0,0,0,0,0,0,0
"SWARM_6891",0,0,0,0,0,0,0
"SWARM_18959",0,0,0,0,0,0,0
"SWARM_12947",0,0,0,0,0,0,0
"SWARM_83",83.86,0,0,0,64.19,0,0
"SWARM_80",70.13,0,67.04,0,0,61.8,0
"SWARM_86",0,0,0,74.6,0,66,67.76
"SWARM_3168",0,0,0,0,0,0,0
"SWARM_3161",0,0,0,0,0,0,0
"SWARM_3160",0,0,0,0,0,0,0
"SWARM_3166",0,0,0,0,0,0,0
"SWARM_3165",0,0,0,0,0,0,0
"SWARM_3164",0,0,0,0,0,0,0
"SWARM_4861",0,0,0,0,0,0,0
"SWARM_4865",0,0,0,0,0,0,0
"SWARM_14010",0,0,0,0,0,0,0
"SWARM_13542",0,0,0,0,0,0,0
"SWARM_983",78.35,81,61.15,50.88,57.76,66.58,67.27
"SWARM_982",66.28,56.37,54.57,65.94,59.51,63.39,70.85
"SWARM_7455",0,0,0,0,0,0,0
"SWARM_7454",0,0,0,0,0,0,0
"SWARM_7450",0,0,0,0,0,0,0
"SWARM_7459",0,0,0,0,0,0,0
"SWARM_11462",0,0,0,0,0,0,0
"SWARM_4905",0,0,0,0,0,0,0
"SWARM_19924",0,0,0,0,0,0,0
"SWARM_2017",50.39,0,0,0,0,0,0
"SWARM_4603",0,0,0,0,0,0,0
"SWARM_4606",0,0,0,0,0,0,0
"SWARM_1275",61.33,48.28,59.17,50.06,0,0,0
"SWARM_1274",64.14,70.08,50.53,0,48.91,57.43,58.82
"SWARM_1276",0,0,0,0,0,0,0
"SWARM_1279",43.39,0,0,0,0,0,31.84
"SWARM_4177",0,0,0,0,0,0,0
"SWARM_4176",0,0,0,0,0,0,0
"SWARM_4170",0,0,0,0,0,0,0
"SWARM_4173",0,0,0,0,0,0,0
"SWARM_4172",0,0,0,0,0,0,0
"SWARM_5228",0,0,0,0,0,0,0
"SWARM_5229",0,0,0,0,0,0,0
"SWARM_5220",0,0,0,0,0,0,0
"SWARM_5221",0,0,0,0,0,0,0
"SWARM_14198",0,0,0,0,0,0,0
"SWARM_6209",0,0,0,0,0,0,0
"SWARM_6208",0,0,0,0,0,0,0
"SWARM_6205",0,0,0,0,0,0,0
"SWARM_6207",0,0,0,0,0,0,0
"SWARM_6206",0,0,0,0,0,0,0
"SWARM_6201",0,0,0,0,0,0,0
"SWARM_51288",0,0,0,0,0,0,0
"SWARM_7557",0,0,0,0,0,0,0
"SWARM_7559",0,0,0,0,0,0,0
"SWARM_2005",78.5,70.26,66.28,61.2,76.41,60.45,64.29
"SWARM_2004",0,0,0,0,0,0,0
"SWARM_2009",0,0,0,0,0,0,0
"SWARM_2008",0,0,0,0,46.45,57.96,0
"SWARM_13780",0,0,0,0,0,0,0
"SWARM_8471",0,0,0,0,0,0,0
"SWARM_4500",0,0,0,0,0,0,0
"SWARM_4504",0,0,0,0,0,0,0
"SWARM_4505",0,0,0,0,0,0,0
"SWARM_5678",0,0,0,0,0,0,0
"SWARM_5677",0,0,0,0,0,0,0
"SWARM_5676",0,0,0,0,0,0,0
"SWARM_6590",0,0,0,0,0,0,0
"SWARM_6592",0,0,0,0,0,0,0
"SWARM_3390",0,0,0,0,0,0,0
"SWARM_3394",0,0,0,0,0,0,0
"SWARM_3395",0,0,0,0,0,0,0
"SWARM_3398",0,0,0,0,0,0,0
"SWARM_3399",0,0,0,0,0,0,0
"SWARM_9992",0,0,0,0,0,0,0
"SWARM_16740",0,0,0,0,0,0,0
"SWARM_1536",0,48.52,52.64,44.31,47.19,61.16,0
"SWARM_1537",0,0,0,0,0,0,0
"SWARM_1535",0,0,0,0,0,0,0
"SWARM_1533",0,0,0,0,0,0,0
"SWARM_16236",0,0,0,0,0,0,0
"SWARM_8734",0,0,0,0,0,0,0
"SWARM_1048",43.77,51.5,58.27,57.91,0,0,0
"SWARM_1047",72.1,0,59.88,0,0,63.92,0
"SWARM_1044",60.47,71.89,72.63,62.1,72.16,71.04,64.91
"SWARM_1040",66.83,0,58.08,0,53.63,61.53,0
"SWARM_1041",63.7,72.72,79.59,66.69,0,71.66,0
"SWARM_10205",0,0,0,0,0,0,0
"SWARM_15473",0,0,0,0,0,0,0
"SWARM_15475",0,0,0,0,0,0,0
"SWARM_14703",0,0,0,0,0,0,0
"SWARM_22974",0,0,0,0,0,0,0
"SWARM_22972",0,0,0,0,0,0,0
"SWARM_22971",0,0,0,0,0,0,0
"SWARM_3746",0,0,0,0,0,0,0
"SWARM_3743",51.81,70.59,59.48,64.45,66.84,61.77,66.31
"SWARM_3740",0,0,0,0,0,0,0
"SWARM_4588",0,0,0,0,0,0,0
"SWARM_5969",0,0,0,0,0,0,0
"SWARM_5960",0,0,0,0,0,0,0
"SWARM_5963",0,0,0,0,0,0,0
"SWARM_43402",0,0,0,0,0,0,0
"SWARM_893",0,56.36,0,0,59.5,0,48.02
"SWARM_24648",0,0,0,0,0,0,0
"SWARM_17117",0,0,0,0,0,0,0
"SWARM_10665",0,0,0,0,0,0,0
"SWARM_6339",0,0,0,0,0,0,0
"SWARM_4793",0,0,0,0,0,0,0
"SWARM_4796",0,0,0,0,0,0,0
"SWARM_4799",0,0,0,0,0,0,0
"SWARM_5444",0,0,0,0,0,0,0
"SWARM_5443",0,0,0,0,0,0,0
"SWARM_5448",0,0,0,0,0,0,0
"SWARM_3461",0,0,0,0,0,0,0
"SWARM_3466",0,0,0,0,0,0,0
"SWARM_3464",0,0,0,0,0,0,0
"SWARM_3469",0,0,0,0,0,0,0
"SWARM_5662",0,0,0,0,0,0,0
"SWARM_828",0,0,0,0,0,0,0
"SWARM_823",0,0,0,0,0,0,0
"SWARM_34076",0,0,0,0,0,0,0
"SWARM_9237",0,0,0,0,0,0,0
"SWARM_9238",0,0,0,0,0,0,0
"SWARM_3191",0,0,0,0,0,0,0
"SWARM_49017",0,0,0,0,0,0,0
"SWARM_754",74.5,76.45,83.01,71.74,61.3,72.73,75.4
"SWARM_757",0,82.43,78.68,0,67.46,64.63,74.85
"SWARM_751",0,0,0,0,0,0,0
"SWARM_758",0,45.32,43.98,0,0,46.96,0
"SWARM_12124",0,0,0,0,0,0,0
"SWARM_12123",0,0,0,0,0,0,0
"SWARM_12121",0,0,0,0,0,0,0
"SWARM_12129",0,0,0,0,0,0,0
"SWARM_10781",0,0,0,0,0,0,0
"SWARM_10782",0,0,0,0,0,0,0
"SWARM_16178",0,0,0,0,0,0,0
"SWARM_16176",0,0,0,0,0,0,0
"SWARM_4618",0,0,0,0,0,0,0
"SWARM_4616",0,0,0,0,0,0,0
"SWARM_1849",0,0,0,0,0,0,0
"SWARM_8173",0,0,0,0,0,0,0
"SWARM_1368",0,0,0,0,0,0,0
"SWARM_1367",60.68,0,0,0,0,0,0
"SWARM_1365",66.24,47.92,60.37,49.11,48.44,0,0
"SWARM_1364",43.52,54.28,63.48,50.39,64.79,60.93,59.14
"SWARM_1363",62.27,62.84,70.76,74.15,60.98,58.94,56.8
"SWARM_1360",79.46,0,75.27,0,0,64.02,0
"SWARM_3515",0,0,0,0,0,0,0
"SWARM_14267",0,0,0,0,0,0,0
"SWARM_14269",0,0,0,0,0,0,0
"SWARM_14268",0,0,0,0,0,0,0
"SWARM_651",62.77,61.02,60.04,76.92,63.01,56.02,66.44
"SWARM_653",0,63.02,68.96,71.42,68,0,63.06
"SWARM_655",66.62,76.55,70.41,70.42,71.33,81.69,77.64
"SWARM_654",82.57,73.98,71.82,82.05,63.96,79.86,74.91
"SWARM_657",0,0,0,0,62.76,0,0
"SWARM_656",60.41,0,0,0,0,56.88,0
"SWARM_659",0,0,0,0,0,0,0
"SWARM_658",65.6,67.11,87.81,80.03,72.75,73.31,67.25
"SWARM_7862",0,0,0,0,0,0,0
"SWARM_7866",0,0,0,0,0,0,0
"SWARM_20731",0,0,0,0,0,0,0
"SWARM_1442",56.47,0,0,0,51.04,0,0
"SWARM_1446",0,58.61,63.38,54.39,0,0,0
"SWARM_1447",0,0,0,0,0,0,0
"SWARM_1444",0,0,0,0,49.88,53.59,0
"SWARM_13043",0,0,0,0,0,0,0
"SWARM_25014",0,0,0,0,0,0,0
"SWARM_15073",0,0,0,0,0,0,0
"SWARM_8025",0,0,0,0,0,0,0
"SWARM_3341",0,0,0,0,0,0,0
"SWARM_3347",0,0,0,0,0,0,0
"SWARM_3346",0,83.68,83.19,0,25.76,44.28,17.14
"SWARM_3344",0,62.31,0,0,0,59.21,69.67
"SWARM_16892",0,0,0,0,0,0,0
"SWARM_16890",0,0,0,0,0,0,0
"SWARM_14637",0,0,0,0,0,0,0
"SWARM_4193",0,0,0,0,0,0,0
"SWARM_4192",0,0,0,0,0,0,0
"SWARM_16289",0,0,0,0,0,0,0
"SWARM_18286",0,0,0,0,0,0,0
"SWARM_6188",0,0,0,0,0,0,0
"SWARM_6183",0,0,0,0,0,0,0
"SWARM_7636",0,0,0,0,0,0,0
"SWARM_7634",0,0,0,0,0,0,0
"SWARM_7633",0,0,0,0,0,0,0
"SWARM_8789",0,0,0,0,0,0,0
"SWARM_8190",0,0,0,0,0,0,0
"SWARM_3638",0,0,0,0,0,0,0
"SWARM_3633",0,0,0,0,0,0,0
"SWARM_3630",0,0,0,0,0,0,0
"SWARM_3634",0,0,0,0,0,0,0
"SWARM_27847",0,0,0,0,0,0,0
"SWARM_1098",0,58.4,52.98,0,63.83,60.18,68.46
"SWARM_1090",0,0,0,0,0,28.71,26.95
"SWARM_1093",67.55,65.27,64.01,0,72.06,70.18,74.91
"SWARM_1095",0,58.51,0,0,56.6,0,63.93
"SWARM_1094",61.72,81.5,87.61,74.87,51.81,64.26,59.23
"SWARM_8198",0,0,0,0,0,0,0
"SWARM_571",0,44.64,65.01,47.7,0,42.87,60.72
"SWARM_1740",0,0,0,0,0,0,0
"SWARM_22198",0,0,0,0,0,0,0
"SWARM_6027",0,0,0,0,0,0,0
"SWARM_6028",0,0,0,0,0,0,0
"SWARM_7771",0,0,0,0,0,0,0
"SWARM_5723",0,0,0,0,0,0,0
"SWARM_5720",0,0,0,0,0,0,0
"SWARM_5727",0,0,0,0,0,0,0
"SWARM_5725",0,0,0,0,0,0,0
"SWARM_15988",0,0,0,0,0,0,0
"SWARM_72504",0,0,0,0,0,0,0
"SWARM_2829",0,0,0,0,0,0,0
"SWARM_12015",0,0,0,0,0,0,0
"SWARM_8549",0,0,0,0,0,0,0
"SWARM_8546",0,0,0,0,0,0,0
"SWARM_6834",0,0,0,0,0,0,0
"SWARM_9639",0,0,0,0,0,0,0
"SWARM_9633",0,0,0,0,0,0,0
"SWARM_2769",0,0,0,0,0,0,0
"SWARM_1958",0,0,0,0,0,0,0
"SWARM_1950",0,0,0,0,0,0,0
"SWARM_10344",0,0,0,0,0,0,0
"SWARM_10347",0,0,0,0,0,0,0
"SWARM_10340",0,0,0,0,0,0,0
"SWARM_10349",0,0,0,0,0,0,0
"SWARM_11254",0,0,0,0,0,0,0
"SWARM_34080",0,0,0,0,0,0,0
"SWARM_10125",0,0,0,0,0,0,0
"SWARM_12196",0,0,0,0,0,0,0
"SWARM_12192",0,0,0,0,0,0,0
"SWARM_10970",0,0,0,0,0,0,0
"SWARM_19230",0,0,0,0,0,0,0
"SWARM_21375",0,0,0,0,0,0,0
"SWARM_3578",0,0,0,0,0,0,0
"SWARM_14480",0,0,0,0,0,0,0
"SWARM_24473",0,0,0,0,0,0,0
"SWARM_13130",0,0,0,0,0,0,0
"SWARM_13134",0,0,0,0,0,0,0
"SWARM_13139",0,0,0,0,0,0,0
"SWARM_12424",0,0,0,0,0,0,0
"SWARM_11192",0,0,0,0,0,0,0
"SWARM_19464",0,0,0,0,0,0,0
"SWARM_2958",0,0,0,0,0,0,0
"SWARM_2954",0,0,0,0,0,0,0
"SWARM_2957",60.16,0,0,0,48.11,61.32,0
"SWARM_2956",0,0,0,0,0,0,0
"SWARM_2951",0,0,0,0,0,0,0
"SWARM_2950",0,0,0,0,0,0,0
"SWARM_849",0,0,0,0,0,0,0
"SWARM_844",0,51.95,51.99,49.94,0,54.36,50.51
"SWARM_845",0,0,0,0,0,0,0
"SWARM_846",51.35,0,69.23,0,0,73.06,0
"SWARM_840",0,69.25,70.28,57.35,67.03,62.95,64.45
"SWARM_841",0,0,0,0,50.08,0,0
"SWARM_842",0,70.55,63.6,58.04,75.92,67.37,50.99
"SWARM_9242",0,0,0,0,0,0,0
"SWARM_28573",0,0,0,0,0,0,0
"SWARM_1548",76.38,0,0,0,48.75,54.34,68.22
"SWARM_18191",0,0,0,0,0,0,0
"SWARM_6690",0,0,0,0,0,0,0
"SWARM_6695",0,0,0,0,0,0,0
"SWARM_6698",0,0,0,0,0,0,0
"SWARM_38783",0,0,0,0,0,0,0
"SWARM_8098",0,0,0,0,0,0,0
"SWARM_3929",0,0,0,0,0,0,0
"SWARM_3927",0,0,0,0,0,0,0
"SWARM_3926",52.21,0,0,0,0,0,0
"SWARM_3923",0,0,0,0,0,0,0
"SWARM_3922",64.57,58.68,64.82,61.29,75.36,69.38,83.7
"SWARM_3921",0,0,0,0,0,0,0
"SWARM_3920",0,0,0,0,0,0,0
"SWARM_1747",48.43,0,0,0,0,0,0
"SWARM_2520",0,0,0,0,0,0,0
"SWARM_2521",0,0,0,0,0,0,0
"SWARM_2522",0,0,0,0,0,0,0
"SWARM_2523",0,0,0,0,0,0,0
"SWARM_2524",0,0,0,0,0,0,0
"SWARM_2525",0,0,0,0,0,0,0
"SWARM_2527",0,0,0,0,0,0,0
"SWARM_2528",0,0,0,0,0,0,0
"SWARM_2529",0,0,0,0,0,0,0
"SWARM_14857",0,0,0,0,0,0,0
"SWARM_7007",0,0,0,0,0,0,0
"SWARM_7008",0,0,0,0,0,0,0
"SWARM_18257",0,0,0,0,0,0,0
"SWARM_29275",0,0,0,0,0,0,0
"SWARM_3689",0,0,0,0,0,0,0
"SWARM_3682",0,0,0,0,0,0,0
"SWARM_3680",0,0,0,0,0,0,0
"SWARM_3686",0,0,0,0,0,0,0
"SWARM_3687",0,0,0,0,0,0,0
"SWARM_3684",0,0,0,0,0,0,0
"SWARM_3685",0,0,0,0,0,0,0
"SWARM_13378",0,0,0,0,0,0,0
"SWARM_5138",0,0,0,0,0,0,0
"SWARM_5136",0,0,0,0,0,0,0
"SWARM_5134",0,0,0,0,0,0,0
"SWARM_2487",0,57.91,57.84,0,0,68.23,67.57
"SWARM_2485",0,0,0,0,0,0,0
"SWARM_2484",0,0,0,0,0,0,0
"SWARM_2483",60.11,62.42,59.44,0,0,70.61,54.91
"SWARM_2482",0,0,0,0,0,0,0
"SWARM_2480",69.33,67.57,86.14,74.53,65.96,70.54,67.67
"SWARM_8865",0,0,0,0,0,0,0
"SWARM_530",68.95,74.87,80.75,66.64,68.65,72,74.86
"SWARM_531",75.28,0,0,0,0,68.18,0
"SWARM_533",0,0,0,0,0,0,0
"SWARM_8860",0,0,0,0,0,0,0
"SWARM_12308",0,0,0,0,0,0,0
"SWARM_12307",0,0,0,0,0,0,0
"SWARM_2549",0,0,0,0,0,0,0
"SWARM_4351",0,0,0,0,0,0,0
"SWARM_6965",0,0,0,0,0,0,0
"SWARM_6199",0,0,0,0,0,0,0
"SWARM_12672",0,0,0,0,0,0,0
"SWARM_298",67.5,64.6,64.81,0,0,66.76,0
"SWARM_479",0,28.42,30.34,31.38,0,0,0
"SWARM_472",52.88,58.46,57.3,54.94,0,0,0
"SWARM_475",0,0,0,0,0,0,0
"SWARM_477",64.75,66.49,61.36,89.98,58.97,64.54,64.84
"SWARM_2972",0,0,0,0,0,0,0
"SWARM_12874",0,0,0,0,0,0,0
"SWARM_12875",0,0,0,0,0,0,0
"SWARM_5839",0,0,0,0,0,0,0
"SWARM_9057",0,0,0,0,0,0,0
"SWARM_10802",0,0,0,0,0,0,0
"SWARM_10804",0,0,0,0,0,0,0
"SWARM_7060",0,0,0,0,0,0,0
"SWARM_26920",0,0,0,0,0,0,0
"SWARM_100",76.62,86.05,86.12,0,0,81.28,72.54
"SWARM_107",82.08,69.54,78.71,81.02,69.44,80.09,75.77
"SWARM_109",0,0,0,0,0,0,0
"SWARM_12731",0,0,0,0,0,0,0
"SWARM_1032",70.53,0,0,0,62.16,0,0
"SWARM_1034",74.68,67.76,57.96,0,0,66.22,68.25
"SWARM_931",0,0,37.81,42.69,0,44.32,45.29
"SWARM_932",65.84,0,0,0,0,63.9,0
"SWARM_934",0,0,0,0,0,0,0
"SWARM_935",66.46,0,0,0,0,57.43,0
"SWARM_936",0,54,71.45,56.06,57.46,49.27,47.86
"SWARM_937",0,0,0,0,0,0,0
"SWARM_938",82.4,0,69.1,0,0,64.98,0
"SWARM_1644",0,0,0,0,0,0,0
"SWARM_1645",72.23,72.13,62.86,76.07,0,61.1,52.47
"SWARM_1648",54.79,0,0,0,0,50.97,0
"SWARM_8203",0,0,0,0,0,0,0
"SWARM_8204",0,0,0,0,0,0,0
"SWARM_8209",0,0,0,0,0,0,0
"SWARM_6483",0,0,0,0,0,0,0
"SWARM_20015",0,0,0,0,0,0,0
"SWARM_32604",0,0,0,0,0,0,0
"SWARM_1882",0,0,0,0,0,0,0
"SWARM_1883",0,0,0,0,0,60.55,58.4
"SWARM_1880",0,0,0,0,0,0,0
"SWARM_1887",0,0,0,0,0,0,0
"SWARM_1885",0,48.48,45.13,42.63,77.26,42.92,64.93
"SWARM_1889",76.06,65.59,72.63,61.11,67.89,74.41,68.01
"SWARM_31578",0,0,0,0,0,0,0
"SWARM_959",54.33,0,0,0,49.92,0,0
"SWARM_3813",0,0,0,0,0,0,0
"SWARM_3814",0,0,0,0,0,0,0
"SWARM_3819",0,0,0,0,0,0,0
"SWARM_3818",0,0,0,0,0,0,0
"SWARM_5767",0,0,0,0,0,0,0
"SWARM_5765",0,0,0,0,0,0,0
"SWARM_5764",0,0,0,0,0,0,0
"SWARM_5763",0,0,0,0,0,0,0
"SWARM_5768",0,0,0,0,0,0,0
"SWARM_2234",0,0,0,0,0,0,0
"SWARM_2236",0,61.55,74.91,59.74,59.5,75.93,56.12
"SWARM_2237",0,0,0,0,0,66.28,0
"SWARM_2230",75.33,81.84,64.09,73.37,59.15,81.23,77.54
"SWARM_2232",0,0,0,0,0,0,0
"SWARM_2233",0,0,0,0,0,0,0
"SWARM_13253",0,0,0,0,0,0,0
"SWARM_6447",0,0,0,0,0,0,0
"SWARM_6446",0,0,0,0,0,0,0
"SWARM_6444",0,0,0,0,0,0,0
"SWARM_6441",0,0,0,0,0,0,0
"SWARM_6448",0,0,0,0,0,0,0
"SWARM_7311",0,0,0,0,0,0,0
"SWARM_7313",0,0,0,0,0,0,0
"SWARM_7318",0,0,0,0,0,0,0
"SWARM_1921",0,0,0,0,0,0,0
"SWARM_1920",0,0,0,0,0,0,0
"SWARM_1923",0,0,0,0,0,0,0
"SWARM_10310",0,0,0,0,0,0,0
"SWARM_10317",0,0,0,0,0,0,0
"SWARM_1924",0,73.59,76.97,66.28,72.25,59.74,64.09
"SWARM_1927",0,0,0,0,0,0,0
"SWARM_28217",0,0,0,0,0,0,0
"SWARM_4318",0,0,0,0,0,0,0
"SWARM_4314",0,0,0,0,0,0,0
"SWARM_4317",0,0,0,0,0,0,0
"SWARM_4310",0,0,0,0,0,0,0
"SWARM_5040",0,0,0,0,0,0,0
"SWARM_5044",0,0,0,0,0,0,0
"SWARM_5045",0,0,0,0,0,0,0
"SWARM_5048",75.27,62.11,58.95,62.39,59.51,62.38,71.97
"SWARM_6763",0,0,0,0,0,0,0
"SWARM_6766",0,0,0,0,0,0,0
"SWARM_6767",0,0,0,0,0,0,0
"SWARM_6765",0,0,0,0,0,0,0
"SWARM_222",88.23,0,89.06,0,0,87.48,0
"SWARM_13810",0,0,0,0,0,0,0
"SWARM_17221",0,0,0,0,0,0,0
"SWARM_16571",0,0,0,0,0,0,0
"SWARM_15880",0,0,0,0,0,0,0
"SWARM_4298",0,0,0,0,0,0,0
"SWARM_4299",0,0,0,0,0,0,0
"SWARM_4291",0,0,0,0,0,0,0
"SWARM_4292",0,0,0,0,0,0,0
"SWARM_4295",0,0,0,0,0,0,0
"SWARM_4296",0,0,0,0,0,0,0
"SWARM_4297",0,0,0,0,0,0,0
"SWARM_6835",0,0,0,0,0,0,0
"SWARM_6833",0,0,0,0,0,0,0
"SWARM_28",80.21,75.82,79.76,71.32,82.24,84.14,81.23
"SWARM_22",0,0,0,0,0,0,0
"SWARM_24",0,0,0,0,0,0,0
"SWARM_27",78.72,0,0,0,0,0,0
"SWARM_26",62.03,0,0,0,59.5,53.05,0
"SWARM_1769",0,0,0,0,0,0,0
"SWARM_1768",67.71,0,0,0,59.06,57.03,0
"SWARM_1762",0,0,0,0,0,0,0
"SWARM_1761",0,0,0,0,0,0,0
"SWARM_1760",0,67.56,63.75,59.07,61.95,48.44,54.13
"SWARM_1766",59.43,63.87,67.28,52.87,0,0,0
"SWARM_20289",0,0,0,0,0,0,0
"SWARM_21153",0,0,0,0,0,0,0
"SWARM_29368",0,0,0,0,0,0,0
"SWARM_4741",0,0,0,0,0,0,0
"SWARM_5287",0,0,0,0,0,0,0
"SWARM_5288",0,0,0,0,0,0,0
"SWARM_8683",0,0,0,0,0,0,0
"SWARM_2775",0,0,0,0,0,0,0
"SWARM_2777",0,0,0,0,0,0,0
"SWARM_2776",0,0,0,0,0,0,0
"SWARM_2773",0,0,0,0,0,0,0
"SWARM_2778",0,0,0,0,0,0,0
"SWARM_6016",0,0,0,0,0,0,0
"SWARM_13449",0,0,0,0,0,0,0
"SWARM_11625",0,0,0,0,0,0,0
"SWARM_11622",0,0,0,0,0,0,0
"SWARM_551",63.91,59.15,58.43,0,62.45,64.3,72.26
"SWARM_20121",0,0,0,0,0,0,0
"SWARM_4801",0,0,0,0,0,0,0
"SWARM_4800",0,0,0,0,0,0,0
"SWARM_4803",55.63,0,0,0,0,0,0
"SWARM_57482",0,0,0,0,0,0,0
"SWARM_4344",0,0,0,0,0,0,0
"SWARM_5360",0,0,0,0,0,0,0
"SWARM_5369",0,0,0,0,0,0,0
"SWARM_50276",0,0,0,0,0,0,0
"SWARM_3150",0,0,0,0,0,0,0
"SWARM_3156",0,0,0,0,0,0,0
"SWARM_2308",59.59,62.14,72.55,58.22,56.93,72.29,0
"SWARM_2300",0,0,0,0,0,0,0
"SWARM_2301",0,0,0,0,0,0,0
"SWARM_2306",0,0,0,0,0,0,0
"SWARM_2307",0,0,0,0,0,0,0
"SWARM_6532",0,0,0,0,0,0,0
"SWARM_6530",0,0,0,0,0,0,0
"SWARM_6537",0,0,0,0,0,0,0
"SWARM_6536",0,0,0,0,0,0,0
"SWARM_27009",0,0,0,0,0,0,0
"SWARM_27007",0,0,0,0,0,0,0
"SWARM_15332",0,0,0,0,0,0,0
"SWARM_7970",0,0,0,0,0,0,0
"SWARM_7978",0,0,0,0,0,0,0
"SWARM_4401",0,0,0,0,0,0,0
"SWARM_4406",0,0,0,0,0,0,0
"SWARM_14942",0,0,0,0,0,0,0
"SWARM_1591",61.32,0,50.21,0,0,49.13,0
"SWARM_1592",0,0,0,0,0,0,0
"SWARM_1593",0,0,0,0,0,0,0
"SWARM_1595",0,0,0,0,0,0,0
"SWARM_1596",0,64.86,91.68,60.49,61.64,48.13,56.52
"SWARM_1597",54.13,0,0,48.72,0,51.55,0
"SWARM_5850",0,0,0,0,0,0,0
"SWARM_20245",0,0,0,0,0,0,0
"SWARM_5856",0,0,0,0,0,0,0
"SWARM_12856",0,0,0,0,0,0,0
"SWARM_8947",0,0,0,0,0,0,0
"SWARM_8941",0,0,0,0,0,0,0
"SWARM_1243",67.2,65.4,64.63,62.27,68.07,63.06,71.07
"SWARM_9523",0,0,0,0,0,0,0
"SWARM_17297",0,0,0,0,0,0,0
"SWARM_18966",0,0,0,0,0,0,0
"SWARM_18967",0,0,0,0,0,0,0
"SWARM_1146",34.1,32.96,33.36,0,56.33,51.08,51.19
"SWARM_1145",47.02,55.94,73.86,44.13,61.03,55.49,62.03
"SWARM_1141",54.14,42.68,43.84,45.4,51.61,53.8,60.16
"SWARM_96",60.63,0,0,59.59,0,0,0
"SWARM_97",51.7,51.84,0,0,0,0,48.19
"SWARM_3177",0,0,0,0,0,0,0
"SWARM_3172",0,0,0,0,0,0,0
"SWARM_3178",0,0,0,0,0,0,0
"SWARM_22047",0,0,0,0,0,0,0
"SWARM_23760",0,0,0,0,0,0,0
"SWARM_16090",0,0,0,0,0,0,0
"SWARM_20230",0,0,0,0,0,0,0
"SWARM_4930",0,0,0,0,0,0,0
"SWARM_4933",0,0,0,0,0,0,0
"SWARM_4932",0,0,0,0,0,0,0
"SWARM_4937",0,0,0,0,0,0,0
"SWARM_4936",0,0,0,0,0,0,0
"SWARM_4939",0,0,0,0,0,0,0
"SWARM_4938",0,0,0,0,0,0,0
"SWARM_2191",0,0,0,0,0,0,0
"SWARM_2190",0,0,0,0,0,0,0
"SWARM_2195",0,0,0,0,0,0,0
"SWARM_2194",0,0,0,0,0,0,0
"SWARM_2196",0,0,0,0,0,0,0
"SWARM_2198",0,0,0,0,0,0,0
"SWARM_19956",0,0,0,0,0,0,0
"SWARM_1260",61.17,66.97,70.73,65.39,55.17,60.18,61.54
"SWARM_1261",0,0,0,0,47.46,57.57,53.79
"SWARM_1266",0,48.2,47.91,0,44.89,46.64,46.33
"SWARM_1267",0,61.22,59.48,46.77,52.81,36.28,52.25
"SWARM_1264",68.58,0,50.01,0,0,61.06,0
"SWARM_1268",0,68.48,53.87,56.68,62.62,46.96,51.94
"SWARM_1269",0,74.25,56.63,53.57,48.89,70.58,40.15
"SWARM_4162",65.14,68.44,62.15,78.58,53.46,68.55,57.49
"SWARM_4163",0,0,0,0,0,0,0
"SWARM_4161",0,0,0,0,0,0,0
"SWARM_4168",0,0,0,0,0,0,0
"SWARM_4169",0,52.44,59.89,0,0,0,0
"SWARM_8409",0,0,0,0,0,0,0
"SWARM_15258",0,0,0,0,0,0,0
"SWARM_10836",0,0,0,0,0,0,0
"SWARM_5248",0,0,0,0,0,0,0
"SWARM_10723",0,0,0,0,0,0,0
"SWARM_10729",0,0,0,0,0,0,0
"SWARM_6218",0,0,0,0,0,0,0
"SWARM_6219",0,0,0,0,0,0,0
"SWARM_6216",0,0,0,0,0,0,0
