"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_855",4.94969512195122,4.78907526649162,185,2,65.81,0.01,2.45,0,0,3.47690948770875,5,5,0.66,0.86,2.93214027651098,0
"SWARM_991",3.65884519455027,3.29202681611446,162,1,57.3,0.01,4.37,2.65174214311372,3.02193417644351,3.65884519455027,3.79735492522551,3.94082244980042,0.98,0.97,4.77268451249224,1
"SWARM_2344",4.01509023024269,3.05338085155898,173,1,55.71,0.01,3.45,0.099390243902439,0.48607489590764,2.05575750590658,3.9673304293715,4.01747822028625,0.97,0.96,3.99511964663524,1
"SWARM_790",3.81281366835137,1.91514227642276,142,1,53.05,0.01,5.36,0.0252878665998857,0.164430894308943,2.01587906504065,3.68628118344034,3.80803510334613,0.89,1,6.03691463029077,0
"SWARM_5",5,0.257810088990747,160,1,44.68,0.02,2.71,0,0,0.470831372906137,0.637472490779668,2.13746289417234,0.84,0.75,3.43531901427591,0
"SWARM_661",0,0,86,1,63.95,0.01,12.07,0,0.00342252644679527,0.225609756097561,1.03847028498287,1.42587544141232,1,1,12.7760658439886,1
"SWARM_1243",0,0.00342252644679527,172,2,68.07,0.01,8.53,0,0,0.0975609756097561,0.706301571883174,0.89410569105691,1,1,9.73189830706073,2
"SWARM_804",0.10853936790768,0.90950035667127,158,2,45.72,0.01,3.12,0,0,0.343839325916595,1.4494467168536,1.6886316913807,0.96,0.91,3.95148656265405,0
"SWARM_1658",0,0,157,1,74.56,0.01,4.26,0,0.00756067205973865,2.09862425440527,3.05047752212121,3.10603729364923,1,1,4.6003181133168,1
"SWARM_970",5,2.40773869149706,172,1,62.05,0.01,8.1,2.09871035510293,2.12014233966235,2.73507008211028,3.81320058395435,3.89672883750462,0.99,1,8.38742865354191,1
"SWARM_1047",5,2.99339083076581,143,1,47.38,0.02,2.9,0,0.00992532669570628,1.0658055332109,3.86012097416789,4.5917174796748,0.5,0.96,3.92002670943591,0
"SWARM_809",0,3.66925948973242,170,1,49.52,0.06,1.97,0,0,0.838034880426589,3.96968028594412,4.09329976576057,0.45,0.9,3.58875091283325,0
"SWARM_1189",4.42753786786468,0.164634146341463,162,2,51.73,0.01,3.98,0.00354698195395146,0.040650406504065,0.860772357723577,4.16262625783539,4.23004822650902,0.57,1,5.14756994002671,0
"SWARM_825",0,0.203252032520325,44,1,56.3,0.01,19.13,0,0.0233642448434441,0.160569105691057,0.264839169082419,0.384991854741198,1,1,19.9017810197034,1
"SWARM_721",0,0.16260162601626,160,2,53.29,0.01,4.53,0,0,0.132929611810119,0.225609756097561,0.428070851103656,0.96,1,5.4454540246564,2
"SWARM_1037",5,3.05338085155898,142,1,51.5,0.01,4.02,0.172764227642276,0.543292682926829,3.02483750588128,3.93132117615513,4.02863883745402,0.98,1,4.38641852792637,1
"SWARM_54",5,3.23120029368464,166,1,56.36,0.01,4.78,1.87655006551621,2.74463007371206,3.10603729364923,4.58269745928635,4.7698145356823,1,1,5.17230317522641,1
"SWARM_717",2.7904284355538,1.01930894308943,148,2,62.13,0.01,7.16,0.738922764227642,0.890243902439024,1.22074125649471,2.79158700059698,2.9570609686534,1,1,7.93419996177398,2
