"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Maldanidae",3.88539877305,3.88539877305,4,2,17.93,0.05,2.41,2.0415029065075,2.45781656361,3.788403226275,3.88539877305,3.88539877305,0.61,0.55,2.59769277417219,0
"Manayunkia.aestuarina",3.88539877305,3.88539877305,8,2,13.6,0.12,1.41,2.0843812464825,2.164543822275,2.7325301232,4.1833046472,4.1893079828,0.61,0.62,2.6743065968533,0
"Mediomastus.fragilis",3.31661339165,3.31661339165,24,1,21.01,0.19,1.04,1.5357399523625,1.88106386916,2.9314752206,3.10759854393,3.2467300153325,0.62,0.46,1.90882290698777,0
"Melinna.palmata",3.29844278335,3.29844278335,4,2,7.88,0.1,2.66,1.9871849518175,2.109994850935,3.236176976475,3.497362267175,3.534730214745,0.8,0.43,2.66907707481298,0
"Melita.palmata",1.3873927143,1.3873927143,19,2,17.59,0.06,1.26,2.0115332461625,2.09863777215,3.03945606505,3.47796592307,3.519491703035,0.73,0.4,1.98035438425799,0
"Monocorophium.acherusicum",3.88539877305,3.88539877305,4,2,17.43,0.07,2.31,2.1499346288475,2.17706629245,3.181931222425,3.8796449161,3.88539877305,0.83,0.49,2.83385445385425,0
"Myosotella.myosotis",3.16772812575,3.16772812575,4,2,5.03,0.26,0.83,1.929896366215,2.13186831318,2.7558304757,3.16772812575,3.16772812575,0.49,0.29,2.02531616992932,0
"Neanthes.caudata",3.5100525313,3.5100525313,6,2,12.64,0.06,2.56,1.9536686154125,2.12546153985,3.04425631615,3.5100525313,3.5100525313,0.81,0.51,2.93342625538486,0
"Nematoda",2.94727684255,2.93743641555,39,2,36.69,0.02,2.45,1.74482950917,2.03473022179,2.9347101315,3.07070319275,3.3213067777775,0.87,0.72,2.650782930814,0
"NEMERTEA",3.61384158495,3.61384158495,27,1,20.2,0.25,0.65,1.0233170983,1.0697217745,2.9277100165,3.27976266175,3.61858445823,0.61,0.53,2.3397107135945,0
"Nephtys.cirrosa",1.35143242505,1.40733317545,9,1,53.21,0.01,21.46,1.235515432425,1.25267512997,1.35486550975,1.5602755506,1.6583199724575,1,1,17.4924994206543,1
