"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Sandaracinaceae",4.27265758775,2.3643823234,225,1,76.84,0.01,18.65,2.286390174285,2.35398384442,2.7130780911,2.91119103993,2.9243987331025,1,1,18.7051965770457,1
"Polyangiaceae",0.844926965,3.0657526558,116,2,50.39,0.01,6.96,1.90240701348,2.180499244675,3.024900684825,3.07546103766,3.0856693118275,1,1,7.68066965021428,2
"Nannocystaceae",4.4265367359,2.7272435798,207,1,75.53,0.01,8.73,2.50127705063,2.541791212065,2.704491536225,2.7272727273,2.8158190685175,1,1,9.376690369718,1
"P3OB-42",4.21968431085,3.37373089425,224,1,72.89,0.01,12.15,2.7037233006225,2.82463759523,3.25466546635,3.34831158645,3.386378629695,1,1,12.2121077352825,1
"Haliangiaceae",4.4265367359,3.09662270865,218,1,77.08,0.01,11.03,2.26657753317,2.349190011935,2.90939833335,3.27462597784,3.451695605575,1,1,12.2616081867696,1
"VHS-B3-70",0.844926965,1.7930902576,197,2,75.77,0.01,10.72,1.64779232715,1.686956845045,1.8849412835,2.15838340879,2.1983711077,1,1,9.89299464351161,2
"Phaselicystidaceae",3.9298156166,3.0458112773,64,2,35.2,0.01,7.15,2.0060196144875,2.105438982325,3.029047933525,3.1524488565,3.2025254231575,1,1,8.51881074665599,2
"mle1-27",2.1831408394,2.50610551535,106,2,55.42,0.01,13.05,2.18307470652,2.214333698595,2.49369256165,3.036897249955,3.0501890506,1,1,13.6436050341277,2
"bacteriap25",3.8532169806,3.1702466659,168,1,56.67,0.01,5.89,2.9968504254275,3.06505883769,3.19019166705,3.333789037375,3.3928380545,0.98,1,6.23430648377566,1
"VHS-B4-70",1.70296391505,1.64779232715,192,2,67.09,0.01,6.07,1.406431823315,1.591521857835,1.81092459835,3.34831158645,3.37051689795,0.67,1,6.63500255466351,0
"Blfdi19",4.4265367359,2.19569542695,214,2,58.79,0.01,2.91,1.3683648735,1.58282402026,2.19569542695,3.76233339687,4.4265367359,0.88,0.95,3.90389554739919,0
"BIrii41",4.4265367359,1.3370648069,225,2,74.33,0.01,7.44,1.2439785133,1.263432204345,1.3617113131,1.87413809376,3.9199006597825,0.91,1,8.42490365060605,0
"UASB-TL25",3.7691589386,3.2577253852,210,1,69.3,0.01,7.48,3.0290334782775,3.03880097894,3.2509298239,3.38316627611,3.6942310763,0.99,1,8.38130750007643,1
"Eel-36e1D6",3.7691589386,3.26403184935,208,1,68.89,0.01,8.02,2.4796274963575,2.987282816905,3.1755851119,3.54914790165,3.7691589386,1,1,9.09982654113506,1
"PS-B29",3.8154999284,1.9813721673,208,2,64.3,0.01,4.74,1.6513674159375,1.722040648195,2.053711208575,3.30948485119,3.5415771652125,0.61,1,5.89922996427427,0
"MidBa8",0.844926965,1.5472898402,218,2,85.25,0.01,11.68,1.3109217977,1.3801266666,1.66074869655,1.88635114318,1.9548107860625,0.99,1,11.6708953266709,2
"Desulfuromonadaceae",1.1880474126,1.40668723495,224,2,74.76,0.01,6.34,1.33583248159,1.3801266666,1.5998791231,2.70663289717,2.72852877925,1,1,7.03103739630748,2
"Sva1033",0.844926965,1.40668723495,225,2,92.17,0.01,14.06,1.311632636625,1.404031178115,1.64779232715,1.85394300335,1.8863273599825,1,1,14.9127484708303,2
"MA-28-I98C",3.9119603115,3.0698541126,107,2,59.22,0.01,9.85,2.17248080023,2.19836587001,2.9739314962,3.0722683264,3.07501022634,1,1,10.5414519704937,2
"Desulfobacteraceae",0.844926965,1.48568563615,225,2,86.81,0.01,14.25,1.33575765644,1.443180965635,1.66074869655,1.945787822065,1.9832118834375,1,1,14.6473951945926,2
"Desulfobulbaceae",0.95795983365,1.5472898402,225,2,75.9,0.01,11.74,1.1880474126,1.28210024018,1.6271012793,1.84688737,1.89779276544,1,1,12.704678244742,2
"Desulfarculaceae",1.10412784455,1.5998791231,209,2,67.19,0.01,2.55,1.1568745850375,1.295398149185,1.72767449285,3.69106137121,3.7014327691975,0.88,0.98,3.56004256414385,0
"Syntrophaceae",2.0751268155,2.35453936425,183,2,81.35,0.01,6.23,1.87156577338,1.95614566603,2.178225448975,2.49213770865,2.547072113235,1,1,6.25897070468548,2
"Syntrophobacteraceae",3.53286323705,3.0244559408,217,1,71.05,0.01,5.53,2.415707734,2.485924464845,2.8194313853,3.237131143365,3.3419994389,1,1,6.97391667991516,1
"Oligoflexaceae",3.88330390085,2.8903936612,193,1,68,0.01,8.52,2.1357800537925,2.1818181818,2.4807840257,2.868818914775,3.022785963125,1,1,8.74437210392513,1
"0319-6G20",0.89338494375,1.26763060945,221,2,75.15,0.01,10.58,1.24846336602,1.2860450042,1.426961529775,1.90554872939,1.94617252203,1,1,11.7397169021652,2
"Ca. Tenderia family incertae sedis",0.8614257811,2.65473377165,129,1,48.99,0.01,5.56,0.9707687543125,1.0200885168,2.68015874395,2.92147507297,2.926253773625,1,1,6.54685908213886,1
"Ruminococcaceae",0.89338494375,2.05195522605,221,2,88.68,0.01,12.59,1.92086298508,1.949183554975,2.178225448975,2.60244038777,2.67467178702,1,1,12.6856919538019,2
"Lachnospiraceae",0.85529275935,2.7088716802,223,2,84.57,0.01,10.74,2.353709401,2.407563173035,2.6015605611,2.72721734705,2.82315756323,1,1,10.5271721503301,2
"Clostridiales vadinBB60 group",1.70296391505,2.62065863065,150,2,65.24,0.01,11.72,1.681679459585,2.10622579005,2.6187142517,2.717284502,2.728556469375,1,1,11.5904601557643,2
"Christensenellaceae",1.3370648069,2.4040359,193,2,77.41,0.01,11.05,1.7885839404725,1.8535072037,2.17397138735,2.58278067852,2.5952338345775,1,1,10.7622087056985,2
"Peptostreptococcaceae",0.844926965,1.94481225385,189,1,55.09,0.02,3.15,0.8909620448125,0.9217906657,1.954567936,2.16827999740501,2.9901749298225,0.68,0.96,3.24919280006721,0
"Family XI (Clostridiales)",2.98424172765,2.92257905005,99,2,50.26,0.01,8.6,2.401945976655,2.4330076216,2.94737922465,3.03036567224,3.057474140755,1,1,9.90539440788129,2
"Peptococcaceae",1.64779232715,1.92390225415,152,2,69.45,0.01,10.87,1.9053373049675,1.974570915695,2.4143096168,2.68401573006,2.8306360910125,1,1,11.0115406067228,2
"Syntrophomonadaceae",3.0103045453,2.84014186435,64,2,35.92,0.01,4,2.601425695075,2.701841174335,3.0055082624,3.78876005325,3.86902348575,1,0.98,4.77283430074103,2
"Defluviitaleaceae",1.51713967375,2.0751268155,152,2,74.08,0.01,12.08,1.97757965765,2.0508696527,2.1982383837,2.61930270747,2.704219911205,1,1,12.3705725432573,2
"Family XII (Clostridiales)",1.48568563615,2.13444749865,151,2,67.36,0.01,8.3,1.9870961140175,2.055115994595,2.1982383837,2.4143096168,2.7001104048375,1,1,8.9943749100796,2
"P. palm C-A 51",3.0244559408,2.7272435798,103,2,59.4,0.01,11.95,2.1954828301425,2.2507097738,2.818347344425,3.025036535215,3.0318032607275,1,1,12.7365340044775,2
"Clostridiales Incertae Sedis",1.70296391505,1.53271432705,11,2,5.76,0.04,0.89,1.7238791486,1.7264093781,2.19068961155,3.01917560314,3.0770157895725,0.23,0.37,1.63307978327536,0
